Smiles,Score
O=C1C=C(c2ncc3cc(C4=CCC(C5CCC5)C(c5cc(C6OCCO6)c6ncncc6c5)C4)ccc3n2)C(=O)c2ccccc21,4.68947649
O=Pc1nc(-c2ccc3nc([N+](=O)[O-])oc3c2F)nn1C(F)(F)F,0
O=C1C=C(C=C2CC(C=C3CC(C45CCCC4C4CCC6CCCCC6C4C(N4CCCC4)C5)CCC3=Cc3nc4[nH]ccc4c(=O)[nH]3)C(=O)N2)C(=O)c2ccccc21,0
O=c1[nH]c2c(c(=O)[nH]1)N(c1ccnc3ccnn13)c1ccc(-c3cc4[nH]c3cc3nc(cc5ccc(cc6nc(c4C4CC(N7CCCNCC7)=CN4)C=C6)[nH]5)C=C3)cc1N2c1ccc2[nH]ncc2c1,0
O=C1C=CC(c2cc(-c3cc4cc(C5CO5)ncc4c(-c4nc[nH]n4)c3-c3ncnc4nc[nH]c34)cc3nc[nH]c23)N1,0
C=C(O)C1CC2OCC2(C2=CC(=O)NC2)C2CC3CC(=CC(c4ccc5nc(C6CC7CCCCC7C7CCC8CCCC8C67)sc5c4)C3)CC(=O)C12c1ccnc2ccnn12,0
CCNC(=O)C1C(=O)OC2C3=CC(C(C)C)C(C45CCCCC4=CCC4C6CCC(CO)C6CCC45)C3CCCC21C1C=C2C=c3ccc4n3[Fe]35N6C(=CCC6=Cc6ccc(n63)C=4)C=C1N25,0
CC(C)(O)c1cccc2c1C(=O)c1c(cc3c(c1-c1cnc4[nH]ccc4c1)CC(S)(n1ccnn1)C(c1n[nH]c4ncncc14)C3)C2=O,0
O=c1[nH]c2c(c(=O)[nH]1)N(C1NCCC(c3cccc[nH+]3)C1c1c[nH]nc1CO)c1cc(-c3ccc4ncccc4c3)ccc1N2,0
O=c1[nH]c2ccc(-n3c(=O)cc(C4CNc5nc(-c6cc7[nH]ncc7cc6-c6cc(=O)n(-c7cccc[nH+]7)c(=O)[nH]6)[nH]c(=O)c5N4)c4ccccc43)cc2[nH]1,0
C=C(C)n1c(C2CC(c3cccc4nc(C5CC=CN5)ccc34)OC2C23CCCC2C2CCC4CCCCC4C2CC3)nc2cncnc21,0
CC(C)(C)NC(=O)C(=O)Nc1nc(C2C3CCC2(C=C2C=CC=N2)C(=O)C3)sc1C1=C2C=c3ccc4n3[Fe]35N6C(=CCC6=Cc6ccc(n63)C=4)C=C(C1)N25,0
O=C1c2cc3c(cc2C(=O)c2c1cccc2C1CC2(C4C5=CC(C6CCC6)CC4CC4C(CCC6OCC64)C(=O)C5)OC2C(C(=O)[O-])C1C1CCCCN1)CCCC3,0
C=C1CCCCC1c1ccsc1C1CC2C=C(C34CC(C5=CC(=O)CCC5)CCC3C3CCC5CCCC5C3C(CCl)C4)C1O2,0
O=C1NC2CSC(n3cnnc3-c3cc(N4Cc5ccc(-c6coc7ccccc67)cc5C4=O)cc(S(=O)(=O)[O-])c3)C2N1,0
O=C1Cc2c3nc(cc4ccc(cc5nc(cc6[nH]c2c1c6CNc1cccc2cc[nH]c12)CC5)[nH]4)C(c1ccc2c(=O)c(CNC(=O)C45CCCCC4=CCC4C6CCCC6CCC45)coc2c1)C3,0
C=c1cc2n3c1=Cc1c(-c4cscn4)c(=C)c4n1[Fe]31n3c(ccc3C=c3c(C5=Cc6nc5cc5ccc(cc7nc(cc8ccc([nH]8)c6C6Cc8cc9ccc(cc%10nc(c%11c%12[nH]c(cc6n8)cc%12C(=O)C%11)CC%10)[nH]9)C(C6CCC6)=C7C(N)=[NH2+])[nH]5)cc(n31)=C2)C=4,0
O=C1C2=CC3C(=O)C=CCC3CC2Cc2cccc(N3CSC(c4ncnc5nc(-n6nccc6-c6c7c8[nH]c6cc6nc(cc9ccc(cc%10nc(c8CC7=O)CC%10)[nH]9)C=C6)c(-c6ccc7ncncc7c6)nc45)C3)c21,0
C[NH+](C)c1cc2cc3nc(c4c5[nH]c(cc6nc(cc1[nH]2)CC6C1CCSSC1)cc5C(=O)C4c1cccc(C2=Nc4c(nc[nH]c4=O)NC2)c1NC(=O)Nc1cccc(C2Cc4cc5ccc(cc6nc(cc7cc8c([nH]7)c(c2n4)CC8=O)C=C6)[nH]5)c1)CC3,0
C=C1CCCC2(C3=Cc4cc5[nH]c(cc6nc(c7c8[nH]c(cc3n4)cc8C(=O)C7C3=Cc4cc7[nH]c8c(c9nc(cc%10ccc(cc3n4)[nH]%10)CC9)CC(=O)c8c7-c3cccc4c(=O)ccoc34)CC6)c(-c3ccc4c(c3)CCCC4)c5S(=O)(=O)NC=O)CCCC12,0
O=C1C=C2CCC3C(CCC4(Cl)C(c5c(-c6ccc7c(cnn7C7=CCC8CC9Cc%10ccccc%10C(=O)C9=CC8C7=O)c6)cc6[nH]c7nc(=O)[nH]c(=O)c-7nc6c5-c5cc[nH]n5)CCC34)C2CC1,0
O=C1Cc2c3nc(cc4[nH]c(cc5nc(cc6[nH]c2c1c6N1CCCNCC1)C=C5c1cc(=O)oc2ccccc12)c(P(=O)([O-])[O-])c4-n1cnc2c(=O)[nH]c(C4CCC5C4CCC4C6CCCCC6=CCC45)nc21)CC3,0
CS(=O)(=O)c1cn2nc(-c3cc4n5c3C=c3cc(-c6ncc7ccn(C=C8CCC(=O)N8)c7n6)c6n3[Fe]53N5C(=CCC5=CC5=CCC(=C4)N53)C=6)cc2nc1[NH+]1CCOCC1,0
O=C(Nc1cccc(-n2cc(-c3nc4c(c(=O)[nH]3)N=CCN4)ccc2=O)c1)Nc1cc(C2COC(c3cncnc3)C2)cc([Mo]2O[Mo]O[Mo]O[Mo]O[Mo]O2)c1,0
O=c1nc(-n2nc(C3C=C4C=c5cc(-c6cnn7cccnc67)c6n5[Fe]57N8C(=CCC8=Cc8ccc(n85)C=6)C=C3N47)c3c(N4CC([Hg])C4)ncnc32)[nH]c2[nH]cnc12,0
O=C1C=CC(SCc2nc3c(ccn3C3=CC(=O)C(c4ccncn4)=C(n4ccc(=O)[nH]c4=O)C3=O)c(=O)[nH]2)O1,0
O=C1c2ccc(-c3nccs3)cc2C(=O)N1c1cc2[nH]c1Cc1ccc([nH]1)Cc1[nH]c(c(C=C3C=CC=N3)c1C(F)F)Cc1[nH]c(cc1-c1ccccc1)C2,0
C=NC1Nc2nc[nH]c(=O)c2N=C1c1cc2[nH]nc(-c3cc(-n4c(=O)[nH]c5ccccc54)c[nH]c3=O)c2cc1-c1cn[nH]c1,0
NC(=O)c1cc2nc(-c3c[nH]nc3-c3c4c(c(C5CC6O[PH](=O)OCC6O5)c5c3C(=O)c3ccccc3C5=O)CCCC4)oc2cc1-c1ccncc1,0
C=C1NC(=O)CC1C1C(c2n[nH]c3ncncc23)N(N2CC(c3cnco3)CC2=O)CCN1C1CC2O[PH](=O)OCC2O1,0
C[N+](C)(C)c1cnc2nc(-n3cnc4c(C5=CC(=O)CCC5)nc(C5=C6C=C7CC=C8C=c9ccc%10n9[Fe]9(N87)N6C(=Cc6ccc(n69)C=%10)C5)nc43)nc(C(O)O)c2n1,0
NC(=O)NCc1cc2c(c(C3CNC(=O)C3C34COC3CCC3C(=O)CC5=CCCC(C5)CC34)c1C=C1C=CC(=O)N1)C(=O)c1cccc(C3CCNCC3)c1C2=O,0
NC(=[NH2+])C1C(c2nc3ccccc3o2)C2C3CCCCC3CCC2C2CCCC21n1nc(C2=CCOC3Nc4nc[nH]c(=O)c4NC23)c2c(-c3cnco3)ncnc21,0
O=C1NC(c2ccc3cccnc3c2)CC1c1cc2c(c(C3CCSSC3)c1)CN(C1CC(C3C4CCC3C(=O)C4)CCN1)C2=O,0
O=c1[nH]c(-[n+]2ccc(C3C(C4CCC=CO4)C3C3CNC3N3CCc4ccccc4C3)cc2)nc2[nH]cnc12,0
C=C1C=C(C2CC3OC(C4CCCCC4=CCNC(=O)NCn4c(P5(=O)OCC6OCCC6O5)nc5c(=O)nc[nH]c54)(C2)n2c4ccccc4c4c5c(c6c7ccccc7n3c6c42)C(=O)NC5)C(=O)N1,0
O=C1C=CC(=CC2CNC(c3ncnc4cc[nH]c34)C2C2C=C3C=c4c(C5Cc6nc5cc5[nH]c(cc7nc(cc8cc9c([nH]8)c6CC9=O)CC7)cc5-c5cnccn5)cc5n4[Fe]46N7C(=CCC7=Cc7ccc(n74)C=5)C=C2N36)N1,0
O=C(NC1CC(c2ncccc2N2CCOCC2)CC(c2cccc3c(=O)ccoc23)C1)N1CCNCCNCCNCC1,0
C=c1cc2n3c1=Cc1c(-[n+]4cc(-c5ncc(C(N)=O)o5)c(N=N)c(N5CCCCC5)c4)cc4n1[Fe]31n3c(cc(=C)c3=C2)C=c2ccc(n21)=C4,0
C[NH+](C)c1cc2cn[nH]c2cc1-c1nc2cc(-c3cccnc3)c(C=NO)c(C3CNc4nc[nH]c(=O)c4N3)c2o1,0
C/C=C(\C)C1CCC(P)(C2Cc3cc4c(c(C[NH3+])c3CC2C2=CCCCC2)C(=O)c2ccccc2C4=O)CN1,0
O=C1C=C(C2CC(C3CC4C=CC3O4)NC2=O)C(C2CCC3C2CCC2C3CCC3(c4nc5c(c(=O)[nH]4)NCCN5)CCCCC23)C(n2ccc3ccccc32)C1,0
O=C1CC2=CC(C3CCCCO3)CC(c3nc4[nH]cnc(=O)c4nc3-c3cc(=O)n(C4C5CCC4C(=O)C5)c4cc(-n5cnc6ccccc65)ccc34)(C2)CC2C1CCC1OCC12,0
C#CCC1=C(C2C(=O)c3cc4cc5nc(cc6ccc(cc7nc(c2c3[nH]4)CC7C2CCCCN2)[nH]6)C=C5C2C=CC(=O)O2)CCC(c2ccc3[nH]c(=O)[nH]c3c2)C1,0
[N-]=[N+]=NC1CCCCC(=O)OCC(c2c[nH]c3nc(C45CCC6C(CCC7=CC(=O)CCC76n6ccnn6)C4CCC5c4ncc5nccnc5n4)[nH]c(=O)c23)CCC(=O)CC1,0
O=C1CCCCCCCC(=O)OC(c2cc3[nH]c2Cc2ccc([nH]2)Cc2ccc([nH]2)Cc2ccc([nH]2)C3)C(c2sc(-c3cccc4occ(-c5ccc6[nH]c(=O)[nH]c6c5)c(=O)c34)nc2-c2nccc3ccccc23)CC1,0
O=C1C(c2cc(=O)c3c(C4=CC5OC4CC5c4nc(=O)c5ncn(-c6ccnc7cccc(-c8cnc9ccccc9n8)c67)c5[nH]4)cccc3o2)C2=CCCC(C2)CC2C1CCC1OCC12,0
Nc1c(-c2nccc(S(=O)(=O)[O-])n2)ccc2c1C(C1C=CC(=O)CC1)CC(C=S)C2,0
O=C(Nc1ccc([NH2+]CN2CCN(c3ccn[nH]3)CC2C23C=C4C(=O)c5ccccc5CC4CC2CC=CC3=O)cc1)Nc1ccccc1C=C1C=CC=N1,0
C=C(O)C1(c2ccc3c(c2)OC(C2C=C4CC(=O)C5CCC6OCC6C5CC(C4)C2)(C2Cc4nc2cc2ccc(cc5nc(cc6cc7c([nH]6)c4CC7=O)C=C5)[nH]2)O3)CNC(=O)C1[N+](C)(C)[O-],0
C[SH+][n+]1cn(B(O)O)c2nc(-n3cc(C(C)(C)O)c4cccc(C56CCCCC5CCC5C7CCCC7CCC56)c43)[nH]c(=O)c21,0
C=C1CCC(C2CCc3ccccc32)C(NC(=O)NCc2nc(-c3cnco3)cc(=O)n2-c2ncc[nH]2)C1=C,0
O=C1CCC(=Cc2c[nH]c3c(-c4nc5[nH]cc(Br)c5c(=O)[nH]4)c([NH+]4CCOC([PH](=O)[O-])C4)ccc23)N1,0
C=C1N=CC=C1c1c(-c2cc(=O)c3ccccc3o2)nn2cc(-c3c4c5[nH]c3cc3nc(cc6[nH]c(cc7nc(c5C(c5nnco5)C4=O)CC7)cc6N4CCC4)C=C3)cnc12,0
NC(=NC1=C2C=c3ccc4n3[Fe]35N6C(=CCC6=Cc6ccc(n63)C=4)C=C(C1)N25)C1NCC(c2c[nH+]ccc2C2Cc3cc4ccc(cc5nc(cc6cc7c([nH]6)c(c2n3)CC7=O)C(c2ncnc3cc[nH]c23)C5)[nH]4)S1,0
O=[SH]n1cnc2c(=O)nc(C3=C4C=c5ccc6n5[Fe]57N8C(=Cc9ccc(n95)C=6)C(C(F)F)C(c5coc6ccccc6c5=O)=C8C=C(C3C3CC5O[PH](=O)OCC5O3)N47)[nH]c21,0
NS(=O)(=O)C1CC(C2CC3OCC3C3CC4CC(=CC(N5C(=O)c6ccccc6C5=O)C4)CC(=O)C32C=CO)N(c2cnccn2)C1,0
C=C1C(C(=O)NCC)CC(C2CC3O[PH](=O)OCC3O2)C(C2=C3C=c4ccc5n4[Fe]46N7C(=CCC7=Cc7ccc(n74)C=5)C=C(C2)N36)C1CNC(=O)O,0
CC(C)(C)NC(=O)NCc1coc2ccc(-n3cnc4c(=O)nc[nH]c43)c(C3C(=O)c4cc5cc6nc(cc7[nH]c(cc8nc(c3c4[nH]5)CC8)cc7-c3ccc4c(c3)CCC3C4CCC4CCCC43)CC6)c12,0
[NH3+]CC1CC(P(=O)([O-])[O-])CC(N2CCCCC2c2cc(-c3ncnc4cc[nH]c34)cc3c(=O)ccoc23)O1,0
O=c1[nH]c(-c2cnc3c(-c4ccc5ccc(-c6ccncc6C6C=C7C=c8ccc9n8[Fe]8%10N%11C(=CCC%11=Cc%11ccc(n%118)C=9)C=C6N7%10)cc5c4)cccc3c2)nc2c1ncn2C1=C2C=c3ccc4n3[Fe]35N6C(=CCC6=Cc6ccc(n63)C=4)C=C(C1)N25,0
CCC1(CCl)CCC(n2ccc3cncnc32)C(=O)C1C12CCCC(=CC=C3C(=O)Nc4ccccc43)C1CCC2,0
O=C1C=CC(c2cnc(C3=C(c4cccc(=O)[nH]4)C=NC3=C[NH+]3CCOCC3)c(B(O)O)c2)N1,0
O=c1cc(-c2nc(-c3cc4[nH]c(C5CCC6C5CCC5C7CCCCC7=CCC56)cc4cc3-c3nc(-c4ccc5nc6c(=O)[nH]c(=O)nc-6[nH]c5c4)c4cc[nH]c4n3)nc3ccccc23)cc[nH]1,0
S=CC1CCC(c2cccc3cc[nH]c23)C(=Cc2ccnn2-c2ncnc3cc[nH]c23)C1C1CCC1,3.484483242
CC(O)C1C(C#N)C([PH](=O)O)N1C12CCCC(C3CC4OCC3OC3CCC(CO3)OC3CCC(CO3)OC3CCC(CO3)OC3CCC(CO3)OC3CCC(CO3)OC3CCC(CO3)O4)C1O2,0
NC(=O)NCc1c2c(cc(-n3cnc4ccccc43)c1-c1coc(C3CCOC3)n1)OC(Br)O2,0
O=C1NCC=C1c1cnc2c(-c3nc4c(c(=O)[nH]3)NC(C3CNCCC3c3ccn[nH]3)CN4)cc(N3CCCNCC3)cc2c1,0
O=C1c2cc(-c3cccc4cc(-c5cccc(=O)[nH]5)ncc34)cc(C3Cc4cc5ccc(cc6nc(c7c8[nH]c(cc3n4)cc8C(=O)C7)CC6)[nH]5)c2C(=O)c2cccc(C3CC(C4CCNC4=O)C(=O)N3)c21,0
CC(N)C1C=C2CC(=O)C3CCC4OCC4(C4C=CC5Nc6c(nc[nH]c6=O)NC5O4)C3C(C(O)O)C(CF)(C1)C2N=N,0
O=C1C(c2cc3cncnc3s2)C(n2cccn2)CN1c1c(-c2nc(=O)c3nc[nH]c3[nH]2)c2n3c1=CC1=CC(n4ccc5c(=O)[nH]cnc54)C4=CC5=CCC6=Cc7ccc(n7[Fe]3(N56)N14)C=2,0
O=C1CC(ONC(=O)C2C(=O)CCC(c3nnn[nH]3)C2c2nc[nH]n2)CC=C1C1CCCCC1=O,4.926446438
O=C1C=CC(C2CCCC2n2ccc3cncnc32)C(C2CC3C4CCc5ccccc5C4CCC3C2C2=CNC(c3cccc(NC(=O)Nc4ccccc4)c3)C2)C1,0
CC(=O)Nn1c[nH+]c2c(=O)[nH]c(-c3n[nH]c4c(-c5cc6[nH]cnc6cc5C(=O)NC(C)(C)C)ccc(N(C)C)c34)nc21,0
O=C1c2ccccc2C(=O)c2c1cccc2C1c2nc(cc3ccc(cc4nc(cc5cc6c([nH]5)c2CC6=O)CC4SCC2CCCCC2)[nH]3)C1c1nc2ccnn2cc1NO,0
O=C1NC2CSC(c3cc(N=C[SH](=O)=O)cn(C45OC4CCCC5C4CCCNC4)c3=O)C2N1,0
O=C1CC(c2cn(C(=O)NO)c(=O)[nH]c2=O)C(=CN=Nc2cnc(C3CC=COC3)[nH]c2=O)N1,0
OC(O)c1cc2ccoc2c([Mo]2O[Mo]O[Mo]O[Mo](I)O[Mo](c3ncnc4[nH]cnc34)O2)c1-c1cc[nH+]cc1,0
O=C1OC2C3=CCCC3C(C=CO)CCC2C1c1nc(-c2c3c4[nH]c2cc2nc(cc5[nH]c(cc6nc(c4C(n4cnc7cncnc74)C3=O)CC6)cc5-c3nc4[nH]c[nH+]c4c(=O)[nH]3)CC2)c2nc[nH]c2n1,0
O=C1c2ccccc2C(=O)c2c1cc1c(c2-c2cccc3c2cnn3C2CC(N=CC(O)O)C2[PH](=O)O)CCCC1,0
NC(=[NH+]C1C=C(C2CC=CN2)C(=O)O1)c1ccc2sc(-c3ccc[nH]3)c(-c3ccnc4ccnn34)c2c1,0
C=c1cc2n3c1=Cc1cc(CNC(=O)NCc4n[nH]c(-c5nn([NH2+]C)cc5NC(=O)N[SH](=O)=O)n4)c4n1[Fe]31n3c(cc(=C)c3=C2)C=c2ccc(n21)=C4,0
C=CC1CCOC(c2nc(-c3[nH]c(=O)[nH]c(=O)c3C3=C4C=C5CC=C6C=c7ccc8n7[Fe]7(N65)N4C(=Cc4ccc(n47)C=8)C3)c3nc(P(=O)([O-])[O-])cnc3n2)C1,0
O=c1[nH]cnc2ccc(C3CSSCC3n3cnc(-c4cc(S(=O)(=O)O)cc5c4ccn5C4CSCN4)cc3=O)cc12,0
[N-]=[N+]=Nc1nc(-c2coc3ccc(C4Cc5cc6ccc(cc7nc(cc8cc9c([nH]8)c(c4n5)CC9=O)CC7c4[nH+]ccs4)[nH]6)cc3c2=O)[nH]c1-c1c[nH]c2nc[nH]c(=O)c12,0
C=Cc1cc(C23CCCC2C2CCC4=CC(=O)CCC4C2CC3)cc(C2CCNC2)c1C1CNCCCN1[Hg],0
C=C1C(C2=CCCC(c3cnc4c(-c5ccc6cncnc6c5)cccc4c3)O2)CCC2C1CCC2c1ccc2[nH]c(=O)c(=O)n(-c3nc4ccccc4o3)c2c1,0
C=C1NC(=O)C(c2[nH+]ccs2)=C1C1=CC(C2=C3C=c4ccc5n4[Fe]46N7C(=CCC7=Cc7ccc(n74)C=5)C=C(C2)N36)(c2nc3c([nH+]cn3-c3ccc[nH]c3=O)c(=O)[nH]2)CCC1=O,0
O=C1CC2CCC1C2C1=CC(C23CC(C=C4CCCC5CCCC45)C(CC2=O)C3[PH](=O)O)CC(c2nc(=O)c3nc[nH]c3[nH]2)O1,0
O=C1C=C(C2=NC(=C[Hg])C(c3nc(N4CCCCC4)nc4[nH]ncc34)=C2C2=C3CC(=O)C4CCC5OCC5C4CC(CC2)C3)CN1,0
NS(=O)(=O)c1nc(N=Nn2ccnc2C2=CC(=O)N(C3CCC=CO3)C2)nc2[nH]cnc12,0
CC(C)(C)NC(=O)C12CCC(=O)C=C1CCC1C2CCC2(C3CCC(c4ccc5cccc(-c6c(-n7cnc8ccccc87)ccc7cccnc67)c5c4)c4ccccc43)CCCC12,0
CC(=O)c1nc2c(c(=O)[nH]1)NC1C(c3c4c5[nH]c3cc3nc(cc6ccc(cc7nc(c5CC4=O)CC7)[nH]6)C(c4cc[nH]c4)C3c3cc4n5c3=CC3=CCC6=CC7=CCC8=Cc9ccc(n9[Fe]5(N36)N78)C=4)=C(c3cnc4[nH]ccc4c3)COC1N2,0
C=C1CCC(c2cc3n4c2C=c2c(=C)cc5n2[Fe]42n4c(cc(=C)c4=C5)C=c4cc(-c5cccc6cccnc56)c(n42)=C3)CC1=CC1SC(C(C)=CN=[N+]=[N-])C2NC(=O)NC12,0
C=C1C(=CC2=C3C=c4ccc5n4[Fe]46N3C(=CC3=C(c7ncc8ncn(-c9cccc%10cccnc9%10)c8n7)C(CNC(N)=O)C(=Cc7ccc(n74)C=5)N36)C2)CCCC1C12COC1CCC1C(=O)CC3=CCCC(C3)CC12,0
C=C1CCCC2C1CCC2C1CC(c2ncnc(C[NH3+])n2)(C2CCCC(=O)C2)CC=C1C(F)F,0
CNC(=O)NCc1nnc(C2=CC(=O)CCC2C2CCC3OC2(C2=CC(=O)N(CBr)C2)n2c4ccccc4c4c5c(c6c7ccccc7n3c6c42)C(=O)NC5)s1,0
C=C1CCCC2C1CCC2C1c2ccc(-c3cocn3)cc2C(=O)C2=CC3C(=O)C=C(C4C=CC(=O)O4)C(C(F)F)C3C(c3cc(=O)[nH]c(=O)[nH]3)C21,0
O=C1C=CC(=CN(CC2(n3ccccc3=O)OC2c2c[nH]c3nc[nH]c(=O)c23)c2nc3[nH]cnc3c(=O)[nH]2)N1,0
CNC1C2OCC(OC3CCC(CO3)OC3CCC(CO3)OC3CCC(CO3)OC3CCC(CO3)OC3CCC(CO3)O2)C1c1ccc[nH+]c1-c1cc(-c2nnc[nH]2)c[n+](C=O)c1,0
C=Cc1ncoc1C1=CCC(c2ccc3c(-c4ccc5[nH]cnc5c4)c(-c4ccccn4)c(=O)oc3c2)CO1,0
C[NH+](C)C1CC(=O)CCCCCCCC(=O)OCC1C1CN(c2ccno2)C1N1C=CCC(N2CCNCCNCCNCC2)=C1,0
C=C1CCC(CCS(=O)(=O)NC(N)=O)CC1=CC1CC(n2c[nH+]c3c(=O)[nH]cnc32)CC1N1CCOCC1,0
C[N+](C)([O-])c1cc2[nH]c(-c3cnc[nH]c3=O)cc2cc1C1(C23CCC4C5CCC(=O)C=C5CCC4C2CCC3C2CC=COC2)CCNC1,0
CC1C(c2ncnc(-c3ncncn3)n2)CC(c2ncno2)OC1c1ncn[nH]1,0
C#CCC1C=CC(c2nc3cccc(C=c4cc5n6c4=Cc4cc(=C)c7n4[Fe]64n6c(ccc6C=c6cc(CCl)c(n64)=C5)C=7)c3n2C2CCC3C4CCC5=CC(=O)CCC5C4CCC32)CC1,0
C=C1C(=O)Nc2cc(C3=C(CF)CC(c4c[nH]c(=O)c(-c5ccc6[nH]ncc6c5C5=CC(=O)C=CC5=O)c4)N3)ccc21,0
O=C1NCC(Cl)C1c1ccc(C2Cc3ccccc3C2(c2ncno2)n2cccnc2=O)[nH]c1=O,0
O=C1C=CC(=O)C(n2nccc2C23CCC4c5ccccc5CC(CCl)C4C2CCC3C2C3=Cc4c(-c5ccc6[nH]cnc(=O)c6c5)cc5n4[Fe]46N3C(=Cc3ccc(n34)C=c3ccc(n36)=C5)C23CCC(=O)O3)=C1,0
O=C(Nc1ccccc1)Nc1cccc(-c2cc(C3CC(c4ccc5cccc(-c6ccc7c(=O)ccoc7c6)c5n4)CCC(c4ncccn4)CC(=O)OCCCCC3=O)c3c(=O)ccoc3c2)c1,0
O=C1Cc2c3nc(cc4ccc(cc5nc(cc6[nH]c2c1c6C1CC2C6CCCC6CCC2C2(C67CCC(C8COCC8n8c[nH+]c9c(=O)[nH]cnc98)C(c8nnc[nH]8)C6O7)CCCCC12)CC5)[nH]4)CC3,0
O=C1c2cccc(C(F)F)c2CN1c1c(-c2cc(=O)c3ccccc3o2)cc2nc(C=C3C=CC=N3)oc2c1P(=O)(O)O,0
CS(=O)(=O)c1c(-c2c3nc(cc4ccc(cc5nc(cc6[nH]c2cc6NC(=O)NS(=O)(=O)C(=O)[O-])C=C5)[nH]4)C=C3)cc(C2CC2)c2cn[nH]c12,0
O=C1C=C2CCC3C(CCC4(c5coc6c(C7CC(C8=CCOC9Nc%10nc[nH]c(=O)c%10NC89)CCC7=O)c(-n7ncc8cncnc87)cc(C(O)O)c56)CCCC34)C2CC1,0
CC(=O)c1ncnc2c1c(-c1ccnc3c(-c4cnc5[nH]ccc5c4)ccc(C(F)(F)F)c13)cn2-c1nc(=O)c2nccnc2[nH]1,0
C=C(O)C1c2ccc(-c3cocn3)c(C(=O)NC)c2C(=O)C2=CC3(c4cnc5c(ccn5-c5cccc6c5C(=O)C5=CC7C(=O)C=CCC7CC5C6)c4)C(=O)C=CCC3CC21,0
O=C(C=C1C(c2cccc3c(=O)ccoc23)CCC(C2NCCS2)C1c1ccnc2ccnn12)NNC1CC2O[PH](=O)OCC2O1,0
O=C1c2cc3cc4nc(cc5[nH]c(cc6nc(c(c2[nH]3)C1C1CCCCO1)CC6)c(-c1coc2ccccc12)c5-c1n[nH]c2ccccc12)C(c1ocnc1C1CC2O[PH](=O)OCC2O1)=C4,0
C=C1C=C(c2cccc3c(=O)nc(-c4nc5cncnc5[nH]4)n(C4CCC5C6CCC7=CC(=O)CCC7C6CCC54)c23)C(c2ccc(NC(=O)Nc3ccccc3-c3cccc4c3C(=O)C3=CC5C(=O)C=CCC5CC3C4)cc2)=N1,0
C=c1c([SH]=Cn2ccc3ccccc32)c2n3c1=Cc1cc(=CC4CC5C6CCCCC6CCC5C5CCCC45c4cc(=O)[nH]c(=O)n4C4CCCNC4)c4n1[Fe]31n3c(ccc3C=c3ccc(n31)=C2)C=4,0
C=c1cc2n3c1=Cc1cc(-c4nc(-c5c(-c6cnccn6)ccc6c5C(=O)c5ccccc5C6=O)n[nH]4)c4n1[Fe]31n3c(cc(=CC5C=C6CC(=O)C7CCC8OCC8C7C(n7cnc8c(=O)nc[nH]c87)C(C6)C5)c3=C2)C=c2ccc(n21)=C4,0
C=C1CCC(c2ccco2)C(c2ccc3c(c2)OC(C2=C4C(=O)c5ccccc5CC4CC4CC=CC(=O)C24)O3)C1N1CCNC(c2ccc3ccc(=O)oc3c2)C1,0
O=C1C=C2CCC3C(CCC4C(c5nc(-c6c(C(=O)O)cc(=O)[nH]c6-n6cnnc6)ncc5C5C6=CCCC5CC5C(CCC7OCC75)C(=O)C6)CCC43)C2CC1,0
O=PC1CNc2nc(-c3cc[nH]c3)[nH]c(=O)c2N1c1c[nH]c2nc(C(O)O)c(C34CCC(=O)C=C3CCC3C5CCCC5CCC34)cc12,0
CNC(=O)NC1CCC2C3CCc4ccc(C5=C6CC(=O)C7C(NC(C)=O)CC8OCC8C7CC(CC5)C6)cc4C3CCC12C1NCSC1C1=CCCCO1,0
NNC(=O)c1c(-c2c(-c3csc[nH+]3)c3n4c2C=C2CC=C5C=C6CC=C7C=c8ccc(n8[Fe]4(N76)N52)=C3)ccc2nc(C3OC4CCC3OC3CCC(CO3)OC3OCC(CC3F)OC3CCC(CO3)OC3CCC(CO3)OC3CCC(CO3)OC3CCC(CO3)O4)ncc12,0
O=Cc1c(C2=Cc3cc4ccc(cc5nc(cc6ccc(cc2n3)[nH]6)C=C5)[nH]4)c(-c2cc[nH]n2)nc2cc([N+](=O)[O-])c(-c3ncnc4[nH]cnc34)cc12,0
C=C1C(Br)CCC2([NH2+]C)C1CCC2c1ncc([NH2+]CC2=Nc3c(nc[nH]c3=O)NC2)s1,0
CC(O)c1cc2n3c1C=C1C(n4cnc5c(=O)nc[nH]c54)C4(CCC(=O)O4)C4=Cc5ccc6n5[Fe]3(N14)n1c(cc(C3=C4C=c5cc(-c7ccc8[nH]ncc8c7)c7n5[Fe]58N9C(=CC(N%10C(=O)c%11ccccc%11C%10=O)C9=Cc9ccc(n95)C=7)C=C(C3)N48)c1=C2)=C6,0
O=PC1C=Nc2c(nc(C3C=C4CC(=O)C5(c6ccc(=O)[nH]c6)CCC6OCC6C5C(c5cnc6[nH]cnc(=O)c6n5)C(C4)C3)[nH]c2=O)N1[SH]=O,0
C=c1cc2n3c1=Cc1c(-c4ccc(-c5cnc6ccccc6n5)nn4)cc4n1[Fe]31n3c(cc(=Cc5cnon5)c3=C2)C=c2c(C3CC5COC3OC3CCC(OC3)OC3CCC(OC3)OC3CCC(OC6CCC(OC6)OC6CCC(OC6)OC6CCC(OC6)O5)OC3c3ncnc5nccnc35)cc(n21)=C4,0
